episode,timestep,reward
2067,343200,134.4276
2069,343680,155.1622
2071,344160,150.766
2073,344640,164.3438
2075,345120,109.0879
2077,345600,169.0818
2079,346080,155.18
2082,346560,145.4495
2084,347040,149.0849
2086,347520,175.8278
2088,348000,177.8192
2090,348480,169.3208
2092,348960,169.7689
2094,349440,160.718
2096,349920,157.9142
2098,350400,174.8794
2100,350880,166.9653
2102,351360,174.3595
2104,351840,147.6413
2106,352320,173.7362
2108,352800,153.7314
2110,353280,155.5059
2112,353760,130.427
2114,354240,173.229
2117,354720,113.7803
2119,355200,139.8672
2121,355680,156.4743
2123,356160,164.5842
2125,356640,162.226
2127,357120,167.1027
2129,357600,155.99
2131,358080,170.8132
2133,358560,153.9293
2135,359040,168.9982
2137,359520,164.4216
2139,360000,164.8131
2141,360480,162.2015
2143,360960,161.6623
2145,361440,173.5652
2147,361920,167.6761
2149,362400,171.0237
2151,362880,167.5704
2153,363360,154.5879
2155,363840,123.8076
2157,364320,154.4636
2159,364800,172.87
2161,365280,160.8177
2163,365760,170.8458
2165,366240,154.5914
2167,366720,169.9645
2169,367200,163.2193
2171,367680,157.3616
2173,368160,161.1208
2175,368640,172.9678
2177,369120,156.984
2179,369600,164.2087
2181,370080,164.4369
2183,370560,153.7726
2185,371040,163.8461
2187,371520,166.4309
2189,372000,149.8535
2191,372480,169.5793
2194,372960,125.968
2196,373440,166.2376
2198,373920,163.9026
2200,374400,173.3674
2202,374880,165.1351
2204,375360,175.427
2206,375840,170.5692
2208,376320,170.3742
2210,376800,166.1878
2212,377280,169.5119
2215,377760,109.8284
2217,378240,162.782
2219,378720,179.9654
2221,379200,148.2
2223,379680,162.6588
2225,380160,173.709
2227,380640,172.7677
2229,381120,169.0998
2231,381600,172.8054
2233,382080,165.3833
2235,382560,159.3462
2237,383040,177.2171
2239,383520,165.2134
2241,384000,154.8059
2243,384480,175.2878
2245,384960,176.5826
2247,385440,172.2698
2249,385920,170.7427
2251,386400,178.9302
2253,386880,139.5768
2255,387360,180.2822
2257,387840,156.4117
2259,388320,177.9976
2261,388800,166.0918
2263,389280,177.1112
2265,389760,180.1349
2267,390240,164.5957
2269,390720,171.6245
2271,391200,177.6285
2273,391680,181.1499
2275,392160,177.5036
2277,392640,171.9126
2279,393120,174.1826
2281,393600,173.1464
2283,394080,169.3246
2285,394560,172.8006
2288,395040,128.2004
2290,395520,177.5847
2292,396000,174.1754
2294,396480,136.4078
2296,396960,167.9982
2298,397440,178.2942
2300,397920,164.2468
2302,398400,169.2124
2304,398880,178.3715
2306,399360,167.5987
2309,399840,125.6987
2311,400320,182.5486
2313,400800,176.3708
2315,401280,166.9989
2317,401760,168.5146
2319,402240,176.219
2321,402720,180.1537
2324,403200,126.4494
2326,403680,177.4137
2328,404160,169.8564
2330,404640,177.6472
2332,405120,179.6192
2334,405600,159.3686
2336,406080,171.9873
2338,406560,172.1849
2340,407040,162.7635
2342,407520,185.1607
2345,408000,124.9899
2347,408480,176.8512
2349,408960,173.3861
2351,409440,169.1616
2353,409920,180.0385
2355,410400,181.9171
2357,410880,172.6145
2359,411360,172.2403
2361,411840,157.9994
2363,412320,175.4997
