episode,timestep,reward
1291,216000,453.9885
1293,216480,444.6946
1295,216960,395.2075
1297,217440,358.479
1299,217920,395.4638
1301,218400,455.9025
1303,218880,447.455
1305,219360,439.3049
1307,219840,348.0332
1309,220320,405.0534
1311,220800,300.7107
1313,221280,413.5279
1315,221760,436.0107
1317,222240,451.8021
1319,222720,451.5272
1321,223200,449.9027
1323,223680,449.4097
1325,224160,417.6529
1327,224640,436.2502
1329,225120,419.4772
1332,225600,376.0965
1334,226080,373.9679
1336,226560,404.0735
1338,227040,370.1922
1340,227520,421.0369
1342,228000,438.0233
1344,228480,338.088
1347,228960,390.1822
1349,229440,436.2986
1351,229920,444.102
1353,230400,447.566
1355,230880,438.1796
1357,231360,330.1786
1359,231840,397.6105
1361,232320,444.9783
1363,232800,449.3099
1365,233280,437.2498
1367,233760,309.354
1369,234240,405.2183
1372,234720,284.4482
1374,235200,450.8667
1376,235680,441.6102
1379,236160,232.6563
1381,236640,363.77
1383,237120,453.2387
1385,237600,439.25
1387,238080,409.3022
1390,238560,329.7893
1392,239040,345.2775
1395,239520,332.9563
1397,240000,432.2403
1400,240480,356.5572
1402,240960,438.1618
1404,241440,443.4099
1406,241920,445.3705
1408,242400,403.1601
1410,242880,434.7368
1412,243360,342.4779
1414,243840,430.296
1416,244320,390.0577
1418,244800,306.2377
1420,245280,420.0641
1422,245760,350.9718
1425,246240,304.9168
1427,246720,440.6981
1429,247200,439.3857
1431,247680,337.8509
1433,248160,453.7711
1435,248640,429.4918
1437,249120,360.5647
1440,249600,293.365
1442,250080,387.2377
1445,250560,356.7512
1447,251040,450.7764
1449,251520,444.86
1451,252000,376.871
1453,252480,460.273
1455,252960,458.6049
1457,253440,375.8195
1459,253920,457.8953
1461,254400,456.6132
1463,254880,454.0399
1465,255360,452.3822
1467,255840,400.0945
1469,256320,455.3017
1471,256800,446.0463
1473,257280,448.8655
1475,257760,455.3369
1477,258240,445.6415
1479,258720,456.4579
1481,259200,453.3144
1483,259680,313.2558
1486,260160,352.4906
1488,260640,458.3944
1490,261120,395.4211
1492,261600,454.9172
1496,262080,296.6202
1499,262560,292.4404
1501,263040,433.968
1503,263520,278.7749
1505,264000,451.738
1508,264480,369.8235
1510,264960,409.3588
1512,265440,431.5991
1514,265920,420.1125
1516,266400,457.9701
1518,266880,454.7041
1520,267360,456.8113
1522,267840,429.8961
1524,268320,451.5249
1526,268800,378.9832
1528,269280,440.3892
1530,269760,438.9222
1532,270240,450.7165
1535,270720,352.3104
1538,271200,346.5408
1540,271680,453.7974
1542,272160,435.8005
1544,272640,452.9654
1546,273120,453.9147
1548,273600,438.6995
1550,274080,423.8508
1552,274560,440.4462
1554,275040,456.437
1556,275520,457.076
1558,276000,445.9828
1560,276480,455.6344
1562,276960,442.2307
1564,277440,411.4889
1566,277920,454.4811
1568,278400,449.216
1570,278880,448.9561
1572,279360,455.6776
1574,279840,457.0897
1576,280320,423.7286
1578,280800,441.7213
1580,281280,450.7385
1582,281760,442.2793
1584,282240,424.8481
1586,282720,280.321
1588,283200,452.4994
1590,283680,346.8059
1592,284160,439.7582
1594,284640,438.8039
1596,285120,455.2621
1598,285600,454.3938
1600,286080,449.6046
1603,286560,424.3519
1605,287040,442.0865
1607,287520,448.3307
1609,288000,424.8219
1611,288480,438.4586
1613,288960,452.3439
1615,289440,451.8524
1617,289920,450.0959
1619,290400,446.4853
1621,290880,450.8966
1623,291360,433.0655
1625,291840,444.0478
1627,292320,356.4089
1629,292800,450.8924
1631,293280,440.0707
1633,293760,452.6004
1635,294240,438.0399
1637,294720,455.0413
1639,295200,434.0079
1641,295680,451.7437
1643,296160,455.4456
1645,296640,445.54
1647,297120,451.7325
1649,297600,447.2383
1651,298080,423.0298
1653,298560,456.9141
1655,299040,444.2194
1657,299520,445.5019
1659,300000,448.9926
1661,300480,454.8407
1663,300960,449.7431
1665,301440,445.9851
1667,301920,430.8518
1669,302400,448.7584
1671,302880,432.6994
1673,303360,426.3653
1675,303840,445.8181
1677,304320,447.8631
1679,304800,450.663
1682,305280,358.9824
1684,305760,436.6979
1686,306240,443.2738
1688,306720,437.1763
1690,307200,450.5858
1692,307680,447.6976
1694,308160,448.1118
1696,308640,449.2935
1698,309120,431.3795
1700,309600,447.2048
1702,310080,449.2847
1704,310560,440.379
1706,311040,448.5192
1708,311520,394.7522
1710,312000,448.9953
1712,312480,440.5317
1714,312960,453.7035
1716,313440,447.5531
1719,313920,305.0123
1721,314400,282.5182
1724,314880,336.2447
1726,315360,424.9633
1728,315840,456.1396
1730,316320,442.5652
1732,316800,447.3866
1735,317280,347.3132
1737,317760,437.5808
1739,318240,432.5648
1741,318720,447.0442
1743,319200,432.1933
1745,319680,358.7215
1747,320160,449.4892
1749,320640,420.4143
1751,321120,389.3846
1753,321600,441.3492
1755,322080,452.6451
1757,322560,427.0125
1759,323040,439.5356
1761,323520,451.0554
1763,324000,324.4366
1765,324480,416.8797
1767,324960,420.3019
1769,325440,355.188
1771,325920,428.3895
1775,326400,271.7763
1777,326880,404.6078
1780,327360,315.1442
1782,327840,256.7515
1784,328320,440.3848
1786,328800,411.4556
1788,329280,442.7514
1790,329760,412.9491
1792,330240,444.1872
1795,330720,407.8467
1797,331200,444.7512
1799,331680,421.9705
1801,332160,356.0773
1803,332640,436.7672
1805,333120,409.2374
1807,333600,412.1818
1809,334080,421.039
1811,334560,435.1952
1813,335040,362.1607
1815,335520,372.691
1817,336000,412.1422
1819,336480,445.2358
1821,336960,352.1182
1823,337440,426.3208
1826,337920,325.5621
1828,338400,433.0318
1830,338880,434.5422
1832,339360,416.3297
1834,339840,436.7768
1836,340320,449.0322
1838,340800,428.9887
1840,341280,439.385
1842,341760,443.69
1844,342240,447.0012
1846,342720,450.2144
1848,343200,376.2409
1850,343680,420.3187
1852,344160,449.126
1854,344640,443.9991
1856,345120,344.0464
1859,345600,366.7045
1861,346080,448.2259
1863,346560,440.385
1865,347040,449.4097
1867,347520,437.2619
1869,348000,439.5361
1871,348480,414.416
1873,348960,431.7403
1875,349440,452.7791
1877,349920,431.8445
1879,350400,447.4772
1881,350880,441.5436
1883,351360,453.6916
1885,351840,439.014
1887,352320,451.9456
1889,352800,373.519
1891,353280,417.8651
1893,353760,455.8583
1895,354240,442.8928
1897,354720,433.6293
1899,355200,422.051
1901,355680,434.8845
1903,356160,424.9098
1905,356640,400.4923
1907,357120,446.5766
1909,357600,443.9055
1911,358080,440.8272
1913,358560,439.4759
1915,359040,440.9123
1917,359520,449.9367
1919,360000,426.4156
1921,360480,431.6658
1923,360960,442.0091
1925,361440,432.0598
1927,361920,431.7638
1929,362400,442.9003
1931,362880,446.6537
1933,363360,444.8333
1935,363840,401.8593
1937,364320,440.1179
1939,364800,433.9731
1941,365280,440.9315
1943,365760,429.1291
1945,366240,441.0803
1947,366720,437.9289
1949,367200,417.9498
1951,367680,449.2933
1953,368160,420.8005
1957,368640,267.3678
1960,369120,312.4274
1962,369600,432.403
1964,370080,440.272
1966,370560,266.0048
1969,371040,367.4606
1971,371520,284.1141
1973,372000,439.3986
1975,372480,352.8716
1978,372960,369.5602
1980,373440,410.6422
1982,373920,280.9348
1985,374400,352.4941
1987,374880,424.6641
1989,375360,354.0823
1991,375840,405.386
1993,376320,442.9248
1996,376800,352.1217
1998,377280,429.3737
2000,377760,414.5921
2002,378240,394.6482
2004,378720,429.699
2006,379200,430.4971
2008,379680,432.794
2010,380160,278.9457
2012,380640,406.9128
2014,381120,433.5334
2016,381600,429.4803
2019,382080,358.1339
2022,382560,251.9589
2024,383040,423.6472
2026,383520,297.6065
2028,384000,419.17
2030,384480,367.3826
2034,384960,298.8829
2036,385440,281.9935
2038,385920,401.3927
2040,386400,433.6208
2042,386880,434.4107
2044,387360,367.3049
2046,387840,421.7714
2048,388320,440.5416
2050,388800,433.476
2052,389280,424.3158
2054,389760,433.0277
2056,390240,434.326
2058,390720,424.1179
2060,391200,431.8429
2063,391680,386.0001
2066,392160,269.2371
2068,392640,425.2063
2070,393120,400.8344
2072,393600,422.4348
2074,394080,431.7169
2077,394560,314.802
2079,395040,441.4015
2081,395520,437.9513
2083,396000,440.9056
2086,396480,351.7344
2088,396960,431.3803
2090,397440,448.5029
2092,397920,447.0187
2094,398400,439.1779
2096,398880,433.3861
2098,399360,444.7974
2100,399840,443.8004
2102,400320,446.3016
2104,400800,446.0997
2106,401280,441.2745
2108,401760,393.4619
2110,402240,407.5314
2112,402720,424.2879
2114,403200,356.9485
2116,403680,447.8411
2118,404160,441.6081
2120,404640,449.0688
2122,405120,447.9812
2124,405600,447.9024
2126,406080,443.2113
2128,406560,438.5552
2130,407040,433.9181
2132,407520,433.2581
2134,408000,441.746
2137,408480,324.5712
2139,408960,450.4925
2141,409440,445.9622
2143,409920,442.81
2145,410400,439.1173
2147,410880,438.8805
2149,411360,444.4012
2151,411840,395.4243
2154,412320,312.1487
2156,412800,428.0331
2158,413280,429.4613
2160,413760,452.7945
2162,414240,442.3431
2164,414720,448.1919
2166,415200,450.4949
2168,415680,440.7761
2170,416160,438.2231
2172,416640,449.2821
2174,417120,437.5347
2176,417600,416.0074
2178,418080,429.0025
2180,418560,444.6353
2182,419040,439.8952
2184,419520,447.3253
2186,420000,428.3559
2188,420480,445.3544
2190,420960,412.7401
2192,421440,448.3244
2194,421920,442.2375
2196,422400,450.351
2198,422880,450.6045
2200,423360,439.9688
2202,423840,441.8942
2204,424320,445.5892
2206,424800,443.9539
2208,425280,434.7672
2210,425760,447.9997
2212,426240,451.7137
2214,426720,445.8818
2216,427200,443.5447
2218,427680,439.4413
2220,428160,448.4099
2222,428640,440.0224
2224,429120,452.1645
2226,429600,452.8627
2228,430080,456.012
2230,430560,452.6439
2232,431040,437.5287
2235,431520,347.4933
2237,432000,445.9992
2239,432480,448.9348
2241,432960,450.67
2243,433440,444.1225
2245,433920,447.6945
2247,434400,420.781
2249,434880,448.3657
2251,435360,453.78
2253,435840,340.986
2255,436320,403.5602
2258,436800,347.7065
2260,437280,428.3806
2262,437760,450.671
2264,438240,414.2645
2266,438720,440.0078
2268,439200,452.5232
2270,439680,420.9397
2272,440160,447.5969
2274,440640,442.3407
2276,441120,433.7819
2278,441600,446.1141
2280,442080,447.1358
2282,442560,442.5456
2284,443040,441.5939
2286,443520,446.5254
2288,444000,451.0153
2290,444480,449.5044
2292,444960,449.3049
2294,445440,454.0904
2296,445920,440.1071
2298,446400,442.0258
2300,446880,442.4545
2302,447360,445.614
2304,447840,451.4925
2306,448320,448.5937
2308,448800,442.2346
2310,449280,442.4357
2312,449760,434.7148
2314,450240,441.5198
2316,450720,444.2386
2318,451200,444.2825
2320,451680,449.0867
2322,452160,453.3366
2324,452640,448.6265
2326,453120,440.8719
2328,453600,441.0994
2330,454080,438.0479
2332,454560,433.6455
2334,455040,413.497
2336,455520,432.8408
2338,456000,453.0913
2340,456480,437.2582
2342,456960,451.7369
2344,457440,434.6165
2346,457920,442.9658
2348,458400,441.1577
2351,458880,377.3611
2353,459360,420.0631
2355,459840,437.7557
2357,460320,447.362
2359,460800,450.174
2361,461280,375.1808
2363,461760,446.3162
2365,462240,410.4525
2367,462720,448.0314
2369,463200,439.9409
2371,463680,435.5713
2373,464160,442.4888
2375,464640,419.1624
2377,465120,419.0015
2379,465600,355.7951
2382,466080,332.7638
2384,466560,387.7012
2386,467040,437.3876
2388,467520,357.0601
2390,468000,435.7972
2392,468480,435.7982
2394,468960,444.4522
2396,469440,444.7041
2398,469920,445.8598
2400,470400,449.2768
2402,470880,385.5241
2405,471360,326.1547
2407,471840,429.9107
2409,472320,442.8027
2411,472800,443.3427
2413,473280,446.4616
2415,473760,436.6712
2417,474240,443.9189
2419,474720,437.061
2421,475200,431.8134
2423,475680,443.3151
2425,476160,446.9553
2427,476640,446.4508
2429,477120,455.3456
2431,477600,411.274
2433,478080,435.0623
2435,478560,426.7773
2437,479040,382.3852
2439,479520,446.0362
2441,480000,440.7898
2443,480480,417.3235
2445,480960,437.4344
2448,481440,365.383
2450,481920,431.7747
2452,482400,320.5716
2454,482880,431.4227
2456,483360,449.1634
2458,483840,443.2198
2460,484320,445.727
2462,484800,435.0209
2464,485280,447.773
2467,485760,309.3619
2469,486240,421.6427
2471,486720,431.3531
2473,487200,445.1232
2475,487680,442.7359
2477,488160,445.5568
2479,488640,434.8491
2481,489120,438.9945
2483,489600,447.9508
2485,490080,425.8126
2487,490560,447.172
2489,491040,447.2867
2491,491520,447.3607
2493,492000,441.3941
2496,492480,395.7552
2498,492960,433.2217
2500,493440,279.0641
2502,493920,444.9013
2504,494400,439.1192
2506,494880,443.7962
2508,495360,426.1352
2510,495840,449.1797
2514,496320,296.9063
2516,496800,396.9362
2518,497280,437.9661
2521,497760,276.1526
2523,498240,278.9644
2526,498720,296.9302
2528,499200,433.329
2530,499680,373.2725
2532,500160,442.262
2534,500640,451.6781
2537,501120,329.3397
2539,501600,446.5142
2541,502080,451.2804
2543,502560,428.6419
2546,503040,317.6241
2549,503520,280.874
2551,504000,429.7214
2553,504480,435.5304
2555,504960,368.4109
2557,505440,441.1467
2560,505920,346.677
2562,506400,430.8352
2564,506880,402.0579
2566,507360,433.6234
2568,507840,441.5154
2570,508320,312.4522
2572,508800,392.127
2574,509280,440.1634
2576,509760,442.143
2578,510240,418.6658
2580,510720,439.6979
2582,511200,440.6954
2584,511680,424.9426
2586,512160,389.7489
2588,512640,448.6486
2590,513120,447.8797
2593,513600,366.6869
2595,514080,439.4723
2597,514560,373.5978
2599,515040,430.7127
2601,515520,377.9037
2603,516000,440.2131
2605,516480,358.7288
2607,516960,434.297
2609,517440,444.102
2612,517920,370.9773
2614,518400,399.6086
2616,518880,439.8846
2618,519360,353.746
2620,519840,423.3607
2622,520320,361.2112
2624,520800,387.1788
2627,521280,388.4527
2629,521760,431.0609
2631,522240,437.4723
2633,522720,424.1084
2635,523200,431.6142
2637,523680,425.818
2639,524160,436.2626
2641,524640,429.4459
2643,525120,438.276
2645,525600,430.2074
2647,526080,436.6464
2649,526560,433.7119
2651,527040,434.9269
2654,527520,294.9231
2656,528000,406.1285
2658,528480,375.9524
2660,528960,427.6253
2662,529440,429.691
2664,529920,320.4757
2666,530400,421.8111
2668,530880,430.6628
2670,531360,440.9536
2673,531840,380.1207
2675,532320,434.5452
2677,532800,435.8388
2679,533280,435.6002
2681,533760,399.4596
2683,534240,427.9106
2685,534720,331.2214
2687,535200,437.6108
2689,535680,434.8368
2691,536160,437.1692
2694,536640,325.4758
2696,537120,442.1405
2698,537600,358.3761
2701,538080,347.8738
2703,538560,392.6748
2705,539040,427.9644
2707,539520,442.213
2709,540000,439.2694
2712,540480,305.361
2714,540960,412.1881
2716,541440,424.4708
2718,541920,442.9682
2720,542400,443.3454
2722,542880,429.1021
2724,543360,391.1213
2726,543840,439.4387
2728,544320,438.6925
2730,544800,444.2296
2732,545280,430.7591
2734,545760,430.6626
2736,546240,437.9794
2738,546720,422.1407
2740,547200,429.5592
2742,547680,389.8172
2744,548160,439.704
2746,548640,429.5422
2748,549120,426.0815
2750,549600,439.1651
2752,550080,440.9349
2754,550560,431.1954
2756,551040,435.5538
2758,551520,418.9071
2760,552000,427.1151
2763,552480,360.0804
2765,552960,432.8842
2767,553440,393.81
2769,553920,425.8056
2771,554400,422.0607
2773,554880,352.7217
2775,555360,435.7485
2777,555840,441.3271
2779,556320,431.182
2781,556800,433.942
2783,557280,365.198
2785,557760,442.6183
2787,558240,446.2203
2789,558720,444.7246
2792,559200,359.7374
2794,559680,440.836
2796,560160,395.7744
2798,560640,427.398
2800,561120,431.458
2802,561600,368.5232
2804,562080,431.7952
2806,562560,422.1099
2808,563040,429.3961
2810,563520,426.3265
2812,564000,411.4493
2814,564480,399.9238
2816,564960,425.7571
2818,565440,426.8604
2821,565920,328.7157
2823,566400,428.8585
2825,566880,433.799
2827,567360,328.4129
2829,567840,438.4565
2831,568320,399.0518
2834,568800,377.2523
2836,569280,402.1999
2838,569760,432.8399
2840,570240,437.6801
2842,570720,430.4638
2844,571200,421.5852
2846,571680,424.869
2848,572160,425.4561
2850,572640,417.6605
2852,573120,424.084
2854,573600,417.3388
2856,574080,421.9303
2858,574560,421.7818
2860,575040,421.5279
2862,575520,417.1838
2864,576000,409.9528
2866,576480,424.403
2868,576960,435.2266
2870,577440,423.078
2872,577920,433.6802
2874,578400,419.6407
2876,578880,429.6071
2878,579360,433.2338
2880,579840,355.8051
2882,580320,340.5154
2884,580800,400.4756
2886,581280,424.5125
2888,581760,414.5421
2890,582240,424.9133
2892,582720,429.1947
2894,583200,428.6507
2896,583680,405.3032
2898,584160,431.384
2900,584640,431.5809
2902,585120,432.6294
2904,585600,437.8498
2906,586080,437.1157
2908,586560,442.1374
2910,587040,435.742
2912,587520,420.9487
2914,588000,422.6201
2916,588480,437.6065
2918,588960,418.3877
2920,589440,438.4058
2922,589920,424.8972
2924,590400,440.0173
2926,590880,437.5464
2928,591360,437.4656
2931,591840,348.0097
2933,592320,429.3211
2935,592800,419.7764
2937,593280,441.1904
2939,593760,431.6981
2941,594240,436.8562
2943,594720,434.6911
2945,595200,431.7711
2947,595680,439.1059
2949,596160,393.8722
2951,596640,426.8588
2953,597120,432.9697
2955,597600,421.2683
2957,598080,440.2305
2959,598560,427.1881
2961,599040,426.6
2963,599520,430.5585
2965,600000,441.3043
2967,600480,435.5903
2969,600960,387.9038
2971,601440,438.4972
2973,601920,425.0209
2976,602400,341.2391
2978,602880,421.2194
2980,603360,432.9513
2982,603840,401.4691
2984,604320,430.7696
2986,604800,430.5753
2988,605280,430.15
2990,605760,423.5082
2992,606240,437.6328
2994,606720,418.8323
2996,607200,427.3807
2998,607680,353.9508
3000,608160,428.1405
3002,608640,427.034
3004,609120,437.9344
3006,609600,419.7791
3008,610080,436.5683
3010,610560,432.9959
3012,611040,436.0138
3015,611520,347.7496
3017,612000,437.2235
3019,612480,442.8726
3021,612960,442.8355
3023,613440,388.582
3025,613920,433.9797
3028,614400,370.3015
3030,614880,432.1086
3032,615360,442.8784
3034,615840,435.1023
3036,616320,435.2071
3038,616800,443.4267
3040,617280,433.5196
3042,617760,326.9195
3044,618240,434.9019
3046,618720,436.9352
3048,619200,397.8435
3050,619680,431.687
3052,620160,447.5427
3054,620640,435.2758
3056,621120,437.447
3058,621600,443.4861
3060,622080,441.5686
3062,622560,430.557
3064,623040,435.3498
3066,623520,436.3835
3068,624000,420.5103
3070,624480,436.8377
3072,624960,436.7779
3074,625440,438.2307
3076,625920,441.3972
3078,626400,434.7165
3080,626880,432.2404
3083,627360,339.9258
3085,627840,426.6363
3087,628320,401.6119
