episode,timestep,reward
711,66240,98.1448
714,66720,72.936
716,67200,78.8549
719,67680,80.8897
721,68160,101.6371
723,68640,101.6551
725,69120,82.1341
728,69600,93.1844
730,70080,101.2166
732,70560,86.9045
734,71040,98.6922
736,71520,85.2707
739,72000,68.094
741,72480,75.8295
743,72960,101.5397
746,73440,77.6345
749,73920,78.774
751,74400,101.6732
753,74880,101.9104
755,75360,112.9626
757,75840,124.2687
760,76320,96.9314
762,76800,112.5459
764,77280,107.174
766,77760,137.5844
768,78240,86.9391
770,78720,102.3259
773,79200,76.629
775,79680,120.6276
777,80160,93.6179
779,80640,112.6949
781,81120,88.4142
783,81600,108.9149
787,82080,71.3945
789,82560,85.7165
791,83040,119.2875
793,83520,115.1518
795,84000,111.7138
797,84480,103.89
800,84960,90.7269
802,85440,133.8984
804,85920,130.2796
806,86400,92.7647
808,86880,92.3557
810,87360,109.0329
812,87840,106.4211
814,88320,116.4318
816,88800,83.5185
818,89280,88.8416
820,89760,111.2046
822,90240,97.7349
825,90720,83.3022
827,91200,108.5366
829,91680,100.5515
831,92160,102.0084
833,92640,80.3568
835,93120,130.2269
838,93600,84.3386
841,94080,72.402
843,94560,91.5623
845,95040,123.8942
847,95520,109.7592
849,96000,103.997
851,96480,122.3102
853,96960,91.438
855,97440,125.3709
857,97920,124.5926
859,98400,128.7476
861,98880,113.8253
863,99360,125.7504
866,99840,113.6301
868,100320,75.4552
870,100800,120.1183
873,101280,102.3478
876,101760,86.1796
878,102240,130.6736
880,102720,110.9994
882,103200,69.2212
884,103680,118.4224
887,104160,81.039
890,104640,109.7068
892,105120,132.701
894,105600,122.2797
896,106080,85.4178
898,106560,127.2382
900,107040,134.0657
903,107520,93.1482
905,108000,85.6457
907,108480,135.0777
909,108960,129.6367
911,109440,106.1374
914,109920,95.9901
916,110400,137.5534
918,110880,113.1048
920,111360,73.6613
923,111840,63.7449
925,112320,124.2021
927,112800,116.4284
930,113280,115.5264
932,113760,119.6922
934,114240,134.4589
936,114720,87.8235
938,115200,134.2416
941,115680,54.9304
943,116160,135.8954
946,116640,103.7144
948,117120,126.6317
950,117600,109.2316
952,118080,136.1384
955,118560,48.5847
957,119040,79.5273
959,119520,120.0802
961,120000,137.0802
963,120480,124.1338
966,120960,83.2809
968,121440,127.4194
970,121920,117.2418
972,122400,121.9406
974,122880,124.9745
976,123360,130.7729
979,123840,90.3153
983,124320,60.567
985,124800,109.8758
988,125280,113.2771
990,125760,154.7964
992,126240,159.6298
994,126720,136.2264
996,127200,70.799
999,127680,122.6993
1003,128160,52.8315
1006,128640,60.1593
1008,129120,132.9038
1011,129600,101.3225
1015,130080,48.6418
1017,130560,114.0099
1019,131040,111.8097
1022,131520,120.9192
1024,132000,113.317
1026,132480,139.9391
1028,132960,118.6949
1030,133440,153.1442
1032,133920,140.959
1034,134400,153.5537
1037,134880,110.0825
1039,135360,72.6913
1041,135840,103.7051
1044,136320,101.2728
1046,136800,114.4735
1048,137280,157.9047
1050,137760,118.9525
1052,138240,67.9227
1054,138720,157.5536
1057,139200,97.4691
1059,139680,160.0811
1061,140160,143.2208
1063,140640,127.6196
1065,141120,130.9672
1067,141600,127.9402
1069,142080,137.3169
1071,142560,126.7807
1073,143040,139.5386
1075,143520,71.5754
1078,144000,124.8547
1081,144480,64.9136
1083,144960,113.0365
1085,145440,143.9561
1087,145920,150.316
1089,146400,136.0293
1091,146880,123.9856
1093,147360,118.8012
1095,147840,128.5334
1097,148320,97.4456
1099,148800,138.2955
1101,149280,139.8025
1104,149760,108.4183
1106,150240,155.4576
1109,150720,54.6903
1111,151200,144.8188
1113,151680,105.1639
1116,152160,109.261
1118,152640,104.7325
1120,153120,145.6084
1122,153600,97.3576
1125,154080,115.9497
1127,154560,143.8411
1129,155040,73.8336
1131,155520,157.4008
1133,156000,138.0327
1136,156480,126.9699
1138,156960,110.5968
1141,157440,95.8878
1143,157920,137.5388
1145,158400,135.8059
1147,158880,137.8536
1149,159360,132.3488
1151,159840,109.6114
1153,160320,151.2645
1155,160800,133.2448
1157,161280,151.7909
1159,161760,139.0791
1161,162240,145.9928
1163,162720,147.8231
1165,163200,160.8595
1168,163680,100.6019
1170,164160,86.739
1172,164640,156.9116
1174,165120,154.3283
1177,165600,115.668
1179,166080,144.4807
1181,166560,161.4641
1183,167040,148.0133
1185,167520,124.605
1187,168000,119.1593
1189,168480,152.2692
1191,168960,156.9967
1193,169440,155.8991
1195,169920,157.0666
1197,170400,161.324
1199,170880,161.7058
1201,171360,150.5741
1203,171840,166.3865
1205,172320,154.7324
1208,172800,121.1339
1210,173280,163.5269
1212,173760,162.5668
1214,174240,155.0317
1216,174720,161.6855
1219,175200,128.0979
1221,175680,111.3024
1223,176160,160.9007
1225,176640,154.203
1227,177120,166.4709
1229,177600,166.8593
1231,178080,134.2203
1233,178560,151.7674
1235,179040,163.7865
1237,179520,147.0949
1239,180000,163.6876
1242,180480,110.5603
1244,180960,150.005
1246,181440,145.9216
1248,181920,173.642
1250,182400,162.0793
1252,182880,150.4525
1254,183360,173.932
1256,183840,164.799
1258,184320,139.2023
1260,184800,160.9286
1262,185280,161.3067
1264,185760,149.7995
1266,186240,150.0202
1269,186720,105.5697
1271,187200,132.5548
1273,187680,164.3343
1275,188160,162.8265
1278,188640,137.9094
1280,189120,159.502
1282,189600,163.5791
1284,190080,167.9604
1286,190560,167.9691
1288,191040,167.4609
1290,191520,164.8295
1292,192000,162.7164
1294,192480,171.1457
1296,192960,162.5946
1298,193440,161.7719
1300,193920,159.0093
1302,194400,160.25
1304,194880,164.3392
1306,195360,128.7441
1308,195840,166.5255
1310,196320,163.2622
1312,196800,156.6809
1314,197280,148.6065
1316,197760,161.3988
1318,198240,149.065
1320,198720,166.9147
1322,199200,157.466
1324,199680,149.0698
1326,200160,158.495
1328,200640,163.0188
1331,201120,116.18
1333,201600,155.1792
1335,202080,145.2457
1337,202560,153.9123
1339,203040,158.1424
1341,203520,162.4023
1343,204000,161.8588
1345,204480,165.6825
1347,204960,151.8387
1349,205440,160.9821
1351,205920,150.5858
1353,206400,162.5463
1355,206880,151.9109
1357,207360,167.0495
1359,207840,159.0302
1361,208320,140.1677
1364,208800,96.625
1366,209280,134.3294
1369,209760,139.179
1371,210240,157.8325
1373,210720,164.9753
1375,211200,163.3693
1377,211680,98.1758
1380,212160,126.1828
1382,212640,153.2056
1384,213120,139.0111
1386,213600,121.1201
1388,214080,152.9595
1390,214560,159.9208
1392,215040,115.2495
1395,215520,149.6621
1397,216000,99.1913
1399,216480,146.294
1401,216960,138.6538
1403,217440,151.8012
1405,217920,158.0548
1407,218400,151.8256
1409,218880,164.559
1411,219360,161.9874
1413,219840,168.2306
1416,220320,125.6589
1419,220800,106.0429
1421,221280,153.9764
1423,221760,155.1248
1425,222240,167.0868
1427,222720,168.4272
1429,223200,171.8763
1431,223680,168.9492
1433,224160,140.8965
1435,224640,156.9329
1437,225120,147.0929
1439,225600,157.585
1441,226080,167.2099
1443,226560,159.4681
1445,227040,153.9831
1447,227520,158.6365
1449,228000,164.25
1451,228480,157.5813
1453,228960,156.9035
1455,229440,160.9012
1457,229920,150.778
1459,230400,148.7111
1461,230880,133.5287
1463,231360,155.0549
1465,231840,160.6995
1467,232320,160.7403
1469,232800,164.1024
1471,233280,162.8012
1473,233760,153.421
1475,234240,153.134
1477,234720,151.4884
1479,235200,152.7209
1481,235680,165.5343
1483,236160,162.4442
1485,236640,135.1891
1487,237120,168.9851
1489,237600,163.1689
1491,238080,162.1564
1493,238560,161.0965
1495,239040,157.0607
1498,239520,131.2881
1500,240000,163.9905
1502,240480,165.3021
1504,240960,158.6264
1506,241440,155.4471
1508,241920,134.8445
1510,242400,162.2884
1512,242880,155.9204
1514,243360,124.6388
1516,243840,159.3993
1518,244320,159.6621
1520,244800,167.5761
1522,245280,159.7857
1524,245760,158.5761
1526,246240,163.6076
1528,246720,156.4249
1530,247200,164.1232
1533,247680,105.0533
1535,248160,166.1117
1537,248640,158.7119
1539,249120,154.1883
1541,249600,157.3285
1545,250080,88.2734
1547,250560,149.4393
1549,251040,155.0295
1551,251520,153.8127
1553,252000,157.3901
1555,252480,157.6432
1557,252960,154.8994
1559,253440,152.1664
1561,253920,152.6637
1563,254400,163.0925
1565,254880,161.2757
1567,255360,165.384
1569,255840,158.7567
1571,256320,157.8869
1573,256800,164.9177
1575,257280,154.9817
1577,257760,149.9532
1579,258240,166.5019
1581,258720,163.9664
1583,259200,157.5158
1585,259680,162.1893
1587,260160,156.6933
1589,260640,168.4572
1591,261120,168.6645
1593,261600,165.6627
1595,262080,163.7424
1597,262560,166.7151
1599,263040,161.2746
1601,263520,93.7497
1603,264000,157.1474
1605,264480,167.0692
1607,264960,155.918
1609,265440,162.1767
1611,265920,155.9705
1613,266400,158.1669
1615,266880,164.3677
1617,267360,158.8197
1619,267840,166.4487
1621,268320,157.6224
1623,268800,162.5471
1625,269280,162.962
1629,269760,90.6808
1631,270240,159.2233
1633,270720,170.4563
1635,271200,169.3333
1637,271680,161.0615
1639,272160,161.0914
1642,272640,129.4818
1644,273120,165.9373
1646,273600,162.3326
1648,274080,167.052
1650,274560,165.8401
1652,275040,167.0736
1654,275520,169.9537
1656,276000,161.3034
1658,276480,156.6458
1660,276960,169.6521
1663,277440,77.704
1665,277920,170.6057
1667,278400,165.6229
1669,278880,155.5984
1671,279360,131.899
1674,279840,143.4219
1676,280320,128.7949
1678,280800,165.6434
1680,281280,166.1098
1682,281760,164.9423
1685,282240,143.0468
1687,282720,148.1355
1689,283200,143.6057
1691,283680,148.3002
1693,284160,170.1792
1695,284640,172.3937
1698,285120,117.8251
1700,285600,164.5406
1703,286080,133.2327
1706,286560,102.2537
1708,287040,118.2501
1710,287520,164.1624
1712,288000,168.9641
1714,288480,168.3806
1716,288960,168.7817
1718,289440,167.7207
1720,289920,163.6503
1722,290400,169.8116
1724,290880,163.5659
1726,291360,164.0697
1728,291840,169.5572
1730,292320,174.8293
1732,292800,162.4966
1734,293280,122.686
1736,293760,169.8322
1738,294240,174.8194
1740,294720,171.8836
1742,295200,166.125
1745,295680,143.6258
1747,296160,172.4432
1749,296640,166.8219
1752,297120,115.9328
1754,297600,173.0253
1756,298080,111.5705
1758,298560,165.2775
1760,299040,164.5715
1762,299520,168.8405
1765,300000,148.6731
1767,300480,167.391
1769,300960,167.2744
1771,301440,89.5781
1773,301920,164.0913
1775,302400,154.8931
1777,302880,175.5858
1779,303360,173.5697
1782,303840,127.7663
1784,304320,171.4286
1787,304800,85.965
1790,305280,133.8658
1792,305760,168.254
1794,306240,173.6343
1796,306720,127.1755
1798,307200,168.9222
1800,307680,175.3035
1802,308160,167.7149
1804,308640,177.7647
1806,309120,171.2421
1810,309600,105.7739
1812,310080,172.5771
1814,310560,174.5814
1816,311040,167.2177
1819,311520,93.0351
1821,312000,151.651
1823,312480,167.6603
1825,312960,165.874
1827,313440,173.7976
1829,313920,174.2425
1831,314400,172.5958
1833,314880,174.2029
1835,315360,175.7495
1837,315840,164.7533
1839,316320,168.7572
1841,316800,169.2192
1843,317280,112.1128
1845,317760,170.1656
1847,318240,163.6296
1849,318720,172.1402
1852,319200,140.6611
1854,319680,164.8168
1856,320160,169.4615
1858,320640,125.8349
1860,321120,169.8901
1862,321600,168.4984
1864,322080,170.382
1866,322560,170.8881
1868,323040,167.3685
1870,323520,170.9294
1872,324000,161.9284
1874,324480,173.2965
1877,324960,136.3721
1879,325440,158.7405
1881,325920,169.5708
1883,326400,157.5501
1885,326880,175.412
1887,327360,154.9927
1889,327840,172.7857
1892,328320,110.6017
1894,328800,159.8537
1896,329280,157.9216
1898,329760,161.5618
1900,330240,142.1382
1902,330720,159.24
1904,331200,112.0604
1906,331680,167.2277
1908,332160,156.3309
1910,332640,147.5556
1912,333120,156.3341
1914,333600,169.2134
1916,334080,160.4279
1918,334560,161.7838
1920,335040,169.9069
1922,335520,159.7335
1924,336000,167.7175
1926,336480,163.1477
1928,336960,164.936
1930,337440,166.0746
1933,337920,136.8992
1935,338400,170.5854
1937,338880,164.1746
1939,339360,88.7112
1941,339840,157.3807
1943,340320,172.1147
1945,340800,165.5199
1948,341280,164.4134
1950,341760,169.0185
1952,342240,166.5754
1954,342720,164.658
1956,343200,147.9851
1958,343680,164.1572
1960,344160,165.734
1962,344640,154.6
1964,345120,172.271
1966,345600,167.0936
1968,346080,168.8211
1970,346560,171.7911
1972,347040,170.4913
1974,347520,172.0755
1976,348000,142.0526
1979,348480,95.9884
1981,348960,172.4394
1983,349440,173.8361
1985,349920,107.4211
1987,350400,158.6026
1990,350880,155.4831
1992,351360,144.1843
1994,351840,159.5579
1996,352320,129.5784
2000,352800,86.3357
2003,353280,84.3972
2006,353760,110.5224
2008,354240,160.0056
2010,354720,91.8418
2012,355200,153.9145
2014,355680,156.6283
2016,356160,161.4368
2018,356640,165.4872
2021,357120,120.2065
2023,357600,162.1944
2025,358080,152.9089
2027,358560,154.3141
2030,359040,115.5381
2032,359520,164.3141
2034,360000,153.6829
2036,360480,83.8993
2039,360960,123.9371
2041,361440,166.9714
2043,361920,167.4642
2045,362400,146.886
2047,362880,141.535
2050,363360,109.5256
2052,363840,169.8625
2054,364320,164.2716
2056,364800,163.4509
2058,365280,156.8052
2060,365760,150.9363
2062,366240,155.3456
2065,366720,102.2705
2068,367200,104.8557
2070,367680,153.2474
2072,368160,97.7787
2074,368640,143.3941
2076,369120,155.3115
2078,369600,161.7543
2081,370080,128.2907
2083,370560,149.5839
2086,371040,75.1803
2088,371520,158.0217
2090,372000,148.3029
2092,372480,153.9288
2094,372960,121.8048
2096,373440,162.3196
2098,373920,168.4748
2100,374400,149.8884
2103,374880,117.6259
2106,375360,84.8539
2108,375840,142.9513
2110,376320,152.7234
2112,376800,143.4269
2114,377280,145.8784
2117,377760,117.2448
2119,378240,152.5751
2121,378720,103.3265
2123,379200,137.3082
2125,379680,149.5689
2127,380160,151.8131
2130,380640,124.0404
2132,381120,123.4231
2134,381600,141.0719
2136,382080,151.1594
2138,382560,157.8681
2141,383040,122.1615
2143,383520,156.7429
2145,384000,134.6194
2148,384480,112.0359
2150,384960,136.8543
2152,385440,166.7969
2154,385920,159.2308
2157,386400,130.5441
2159,386880,156.4718
2161,387360,160.2923
2163,387840,138.7055
2165,388320,157.5053
2167,388800,158.6839
2169,389280,157.3111
2171,389760,156.3355
2173,390240,149.2194
2175,390720,159.9445
2177,391200,166.3429
2179,391680,149.7182
2181,392160,160.9013
2183,392640,162.2422
2185,393120,167.096
2187,393600,166.9461
2189,394080,159.4615
2191,394560,129.6713
2193,395040,161.9156
2195,395520,127.8016
2197,396000,162.2227
2199,396480,163.1544
2201,396960,162.3296
2203,397440,149.622
2205,397920,161.5406
2208,398400,106.7451
2210,398880,112.7145
2212,399360,159.0356
2214,399840,137.6208
2216,400320,145.4636
2218,400800,162.3319
2220,401280,135.0835
2223,401760,117.8485
2225,402240,150.6647
2227,402720,152.7632
2229,403200,156.7108
2231,403680,136.9585
2233,404160,156.7708
2235,404640,159.3231
2237,405120,148.8532
2239,405600,140.4047
2241,406080,155.8929
2243,406560,152.2266
2245,407040,162.5392
2247,407520,163.6259
2249,408000,164.0869
2251,408480,158.1826
2253,408960,143.4503
2255,409440,151.9551
2257,409920,150.6498
2259,410400,151.683
2261,410880,157.9436
2263,411360,151.4781
2265,411840,145.0128
2267,412320,151.7424
2270,412800,138.1218
2272,413280,76.0336
2274,413760,149.7874
2277,414240,136.7986
2279,414720,115.4197
2281,415200,126.36
2283,415680,159.3302
2285,416160,160.3286
2287,416640,152.4071
2289,417120,147.7547
2292,417600,124.7959
2294,418080,160.7508
2296,418560,150.9108
2298,419040,153.407
2301,419520,96.9912
2303,420000,156.2062
2305,420480,138.5179
2307,420960,150.5286
2309,421440,155.9175
2312,421920,94.62
2314,422400,128.58
2316,422880,148.1305
2318,423360,155.3326
2320,423840,162.0624
2322,424320,132.7788
2324,424800,160.1314
2326,425280,175.5789
2328,425760,154.6391
2330,426240,145.4536
2332,426720,173.3507
2334,427200,154.0936
2336,427680,162.234
2338,428160,153.61
2340,428640,157.3748
2342,429120,166.0359
2344,429600,161.7174
2346,430080,153.8945
2348,430560,171.523
2350,431040,164.1075
2352,431520,151.6382
2355,432000,96.3167
2357,432480,152.5465
2359,432960,159.2167
2361,433440,150.5332
2364,433920,119.55
2366,434400,165.3592
2368,434880,152.9554
2371,435360,124.8559
2373,435840,154.3071
2375,436320,151.8528
2377,436800,162.8618
2379,437280,170.2323
2381,437760,123.5617
2383,438240,158.3026
2385,438720,167.2073
2387,439200,165.807
2389,439680,167.8903
2391,440160,168.5612
2393,440640,170.2281
2395,441120,157.4477
2397,441600,151.6039
2399,442080,127.1361
2401,442560,143.9079
2403,443040,162.9046
2405,443520,146.7275
2407,444000,160.8084
2409,444480,162.414
2411,444960,115.5176
2413,445440,149.4782
2415,445920,164.7423
2417,446400,143.4219
2419,446880,160.0569
2421,447360,163.6593
2423,447840,152.5932
2426,448320,88.3173
2429,448800,125.4383
2431,449280,160.2171
2433,449760,155.297
2435,450240,148.6992
2437,450720,142.5091
2439,451200,163.7416
2441,451680,157.7471
2443,452160,133.7384
2445,452640,154.931
2447,453120,137.787
2449,453600,157.1587
2451,454080,155.7316
2454,454560,104.4161
2456,455040,149.2013
2458,455520,116.5879
2460,456000,121.4091
2462,456480,145.2425
2465,456960,111.1445
2467,457440,113.2116
2469,457920,137.4871
2472,458400,104.0894
2474,458880,168.8731
2476,459360,165.8563
2478,459840,160.0987
2480,460320,123.8754
2483,460800,114.9521
2485,461280,150.2479
2487,461760,156.6051
2489,462240,122.5429
2491,462720,161.3512
2493,463200,161.2437
2495,463680,162.9596
2497,464160,164.2074
2499,464640,101.2611
2501,465120,151.2204
2504,465600,105.1711
2506,466080,144.9754
2508,466560,161.1056
2511,467040,123.4593
2513,467520,153.2718
2515,468000,163.0645
2517,468480,154.4307
2519,468960,145.8104
2521,469440,160.4595
2523,469920,153.8501
2525,470400,96.7963
2527,470880,140.5417
2530,471360,93.8524
2532,471840,156.821
2534,472320,152.8592
2536,472800,142.459
2538,473280,147.7197
2541,473760,118.5057
2543,474240,125.9939
2545,474720,146.1356
2547,475200,154.0634
2549,475680,134.4468
2551,476160,99.1534
2553,476640,141.8416
2555,477120,129.2351
2557,477600,160.6233
2560,478080,145.5579
2562,478560,115.3991
2565,479040,112.7826
2567,479520,151.7096
2569,480000,140.9056
2571,480480,157.1122
2573,480960,159.2295
2575,481440,156.9589
2577,481920,164.0276
2579,482400,147.3476
2581,482880,117.8025
2583,483360,152.4695
2585,483840,156.5733
2587,484320,151.1896
2589,484800,152.6403
2591,485280,136.5347
2593,485760,148.0221
2595,486240,149.4925
2597,486720,141.5127
2599,487200,133.0377
2601,487680,127.5597
2603,488160,156.6528
2605,488640,152.7923
2607,489120,154.5457
2609,489600,140.6234
2612,490080,100.4913
2616,490560,101.8338
2618,491040,119.7685
2620,491520,151.8569
2622,492000,155.1625
2624,492480,152.3235
2626,492960,153.2987
2628,493440,155.4573
2630,493920,81.9792
2632,494400,156.0813
2634,494880,155.1974
2636,495360,153.5649
2638,495840,151.6039
2640,496320,151.3944
2642,496800,145.4165
2644,497280,143.0925
2646,497760,132.2342
2649,498240,129.8195
2651,498720,158.614
2653,499200,147.1426
2655,499680,150.6406
2657,500160,155.0829
2659,500640,154.3268
2661,501120,147.9327
2663,501600,141.4724
2665,502080,155.4973
2667,502560,158.8373
2669,503040,154.4258
2671,503520,161.0258
2673,504000,154.9544
2675,504480,144.7225
2677,504960,151.3226
2679,505440,150.2729
2681,505920,144.5278
2683,506400,158.6665
2685,506880,138.0741
2687,507360,116.6712
2689,507840,135.526
2691,508320,147.7224
2693,508800,143.7641
2695,509280,142.8791
2698,509760,120.5061
2700,510240,166.0065
2702,510720,142.063
2704,511200,160.1192
2706,511680,146.7203
2708,512160,128.2249
2710,512640,101.2919
2713,513120,96.8936
2716,513600,115.3036
2718,514080,106.4325
2720,514560,163.5425
2722,515040,129.0106
2725,515520,135.9514
2727,516000,161.0827
2729,516480,147.8829
2731,516960,163.6248
2733,517440,160.4271
2735,517920,153.0066
2737,518400,155.366
2739,518880,157.1113
2741,519360,156.7939
2743,519840,161.4326
2745,520320,157.0854
2747,520800,145.0094
2749,521280,143.6803
2751,521760,161.5881
2753,522240,153.22
2755,522720,146.6955
2757,523200,146.6614
2759,523680,168.0514
2761,524160,158.5453
2763,524640,159.9032
2765,525120,152.2666
2767,525600,163.7612
2769,526080,111.0507
2772,526560,131.0976
2774,527040,110.6939
2777,527520,119.7947
2779,528000,166.5431
2781,528480,148.5555
2783,528960,106.7654
2785,529440,160.8771
2787,529920,156.9452
2789,530400,158.2342
2791,530880,157.1127
2794,531360,145.0825
2796,531840,163.2295
2798,532320,152.637
2800,532800,154.8478
2802,533280,136.6242
2804,533760,157.7433
2806,534240,95.1865
2809,534720,120.3492
2811,535200,157.4885
2813,535680,92.8002
2815,536160,153.8668
2817,536640,156.9968
2819,537120,163.1016
2821,537600,160.3878
2823,538080,153.4977
2825,538560,160.1505
2827,539040,163.1247
2829,539520,158.8266
2831,540000,160.0195
2834,540480,145.4903
2836,540960,145.5897
2838,541440,162.4909
2840,541920,136.9707
2842,542400,160.9747
2844,542880,158.786
2846,543360,161.651
2848,543840,151.9238
2850,544320,162.0042
2852,544800,170.8459
2854,545280,161.3083
2856,545760,104.5014
2858,546240,157.247
2860,546720,144.2937
2862,547200,164.5242
2864,547680,152.7346
2866,548160,164.0078
2868,548640,168.4494
2870,549120,167.1425
2872,549600,174.4849
2874,550080,154.7248
2876,550560,162.2457
2878,551040,166.8403
2880,551520,158.471
2882,552000,164.6148
2884,552480,157.8232
2886,552960,166.8729
2888,553440,161.7858
2890,553920,161.5265
2892,554400,163.9332
2894,554880,165.1008
2896,555360,167.8265
2899,555840,131.5494
2901,556320,159.2244
2903,556800,164.4042
2905,557280,121.5549
2907,557760,152.0861
2909,558240,168.3472
2912,558720,122.5582
2914,559200,162.1755
2916,559680,170.3325
2918,560160,162.9784
2920,560640,160.3334
2922,561120,168.4621
2924,561600,165.6527
2926,562080,118.9844
2929,562560,138.3005
2931,563040,166.5303
2933,563520,168.011
2935,564000,175.0749
2937,564480,114.855
2939,564960,166.6257
2941,565440,171.5346
2943,565920,152.4233
2945,566400,168.3217
2947,566880,170.2975
2950,567360,145.9901
2952,567840,159.7777
2954,568320,167.4448
2956,568800,166.8154
2958,569280,164.4569
2960,569760,171.2164
2962,570240,169.9073
2964,570720,159.6584
2966,571200,166.5162
2968,571680,164.1536
2970,572160,168.1042
2972,572640,175.2789
2974,573120,172.385
2976,573600,164.4573
2978,574080,174.0644
2980,574560,136.9382
2983,575040,125.4055
2985,575520,170.0392
2987,576000,166.964
2989,576480,169.7309
2991,576960,139.1126
2993,577440,169.0308
2995,577920,165.6568
2997,578400,161.8021
2999,578880,167.7302
3001,579360,168.5965
3003,579840,167.8862
3005,580320,166.9038
3007,580800,172.5987
3009,581280,106.1156
3011,581760,164.0758
3013,582240,165.8922
3015,582720,171.4529
3017,583200,165.4621
3019,583680,160.6186
3021,584160,155.9222
3023,584640,168.4392
3026,585120,170.221
3028,585600,161.3095
3030,586080,174.3377
3032,586560,78.7448
3034,587040,164.5342
3036,587520,167.1496
3039,588000,136.5157
3041,588480,173.6308
3043,588960,166.053
3045,589440,165.6792
3047,589920,168.4383
3049,590400,167.8645
3051,590880,161.4173
3053,591360,171.3824
3055,591840,175.7245
3057,592320,165.4126
3059,592800,166.015
3061,593280,167.2236
3063,593760,170.1627
3065,594240,172.1862
3067,594720,166.8582
3070,595200,127.4561
3072,595680,159.4054
3074,596160,157.7689
3076,596640,158.2235
3078,597120,99.2882
3081,597600,114.9122
3083,598080,167.8082
3085,598560,149.1131
3087,599040,166.7053
3089,599520,156.5129
3091,600000,157.7021
3094,600480,117.7874
3096,600960,149.8969
3098,601440,155.4357
3100,601920,159.1264
3102,602400,117.7715
3104,602880,131.6054
3106,603360,151.7456
3108,603840,154.0421
3110,604320,161.1576
3113,604800,115.55
3115,605280,159.252
3117,605760,144.1191
3119,606240,157.8451
3121,606720,159.8512
3123,607200,146.4647
3125,607680,142.2349
3127,608160,144.0465
3129,608640,156.961
3131,609120,158.5255
3133,609600,158.1879
3136,610080,108.2458
3138,610560,161.8251
3140,611040,142.2177
3142,611520,154.3276
3144,612000,140.7237
3146,612480,151.5678
3148,612960,138.0829
3150,613440,159.3635
3152,613920,154.6813
3154,614400,148.701
3156,614880,152.8867
3158,615360,152.0658
3160,615840,156.5253
3162,616320,155.5875
3164,616800,153.4634
3166,617280,155.6547
3168,617760,155.5258
3171,618240,130.5648
3173,618720,150.827
3175,619200,146.8959
3178,619680,91.1407
3180,620160,155.4735
3182,620640,149.8907
3184,621120,149.837
3186,621600,151.542
3188,622080,129.1895
3190,622560,106.8684
3192,623040,161.5619
3194,623520,152.0168
3196,624000,164.8109
3199,624480,141.4145
3201,624960,101.5098
3203,625440,163.9081
3205,625920,147.4988
3208,626400,114.7133
