episode,timestep,reward
1631,144480,146.5971
1633,144960,162.4927
1635,145440,162.0181
1637,145920,148.2721
1639,146400,162.2862
1641,146880,151.4595
1643,147360,165.6365
1645,147840,154.2997
1647,148320,164.7272
1649,148800,155.669
1651,149280,162.8835
1653,149760,152.7484
1655,150240,159.339
1657,150720,163.3072
1659,151200,166.1806
1661,151680,148.2646
1663,152160,155.3782
1665,152640,109.6491
1667,153120,162.4076
1669,153600,157.4966
1671,154080,155.6202
1673,154560,156.6277
1675,155040,128.2068
1677,155520,162.3405
1679,156000,146.1696
1681,156480,155.2677
1683,156960,160.7434
1685,157440,150.2523
1687,157920,145.4072
1689,158400,127.0131
1691,158880,143.683
1693,159360,167.211
1696,159840,100.5892
1698,160320,163.4746
1700,160800,147.5146
1703,161280,132.4365
1705,161760,166.2984
1707,162240,161.2585
1709,162720,146.0302
1711,163200,161.9887
1713,163680,153.9582
1715,164160,158.9396
1717,164640,102.9812
1720,165120,115.6164
1722,165600,152.7808
1724,166080,159.731
1726,166560,141.6374
1728,167040,150.4648
1730,167520,163.7753
1732,168000,159.7796
1734,168480,152.2717
1736,168960,154.5895
1738,169440,150.3543
1740,169920,160.0387
1742,170400,163.5939
1744,170880,156.868
1746,171360,166.9753
1748,171840,161.082
1750,172320,153.0122
1752,172800,121.6102
1754,173280,112.5932
1756,173760,157.5049
1758,174240,155.9157
1760,174720,161.805
1763,175200,117.2942
1765,175680,144.8292
1767,176160,149.8563
1769,176640,152.3075
1771,177120,144.935
1773,177600,158.7959
1775,178080,160.5909
1777,178560,150.1932
1779,179040,147.5986
1781,179520,159.4081
1783,180000,159.7119
1785,180480,154.0289
1787,180960,173.9254
1789,181440,158.7373
1791,181920,153.6598
1793,182400,158.1838
1795,182880,150.0306
1797,183360,151.6372
1799,183840,157.5389
1802,184320,80.7184
1804,184800,166.1426
1806,185280,149.9734
1808,185760,162.4358
1810,186240,87.3158
1812,186720,164.5931
1814,187200,170.4835
1816,187680,136.0038
1818,188160,156.1618
1820,188640,162.0094
1822,189120,155.3362
1825,189600,156.7601
1827,190080,162.8904
1829,190560,156.8205
1831,191040,140.7806
1833,191520,160.2144
1835,192000,155.3686
1837,192480,150.0884
1839,192960,157.5427
1841,193440,160.5476
1843,193920,152.6478
1845,194400,157.6314
1847,194880,156.0924
1849,195360,165.5732
1851,195840,142.2194
1853,196320,100.0303
1855,196800,159.4201
1857,197280,133.7284
1859,197760,135.6667
1861,198240,139.0696
1863,198720,149.7999
1865,199200,143.3754
1867,199680,141.9514
1869,200160,158.7178
1871,200640,147.7316
1873,201120,154.876
1875,201600,148.6699
1877,202080,161.0408
1879,202560,139.8347
1882,203040,117.8102
1884,203520,149.0998
1886,204000,115.3849
1888,204480,151.0126
1890,204960,155.6926
1892,205440,152.9146
1894,205920,111.6652
1896,206400,153.139
1898,206880,146.1012
1900,207360,148.4637
1902,207840,147.3609
1904,208320,152.7434
1906,208800,144.1247
1908,209280,156.4195
1911,209760,134.6841
1913,210240,145.2058
1915,210720,156.3159
1917,211200,153.9933
1919,211680,119.591
1921,212160,103.7325
1923,212640,158.2761
1925,213120,147.4952
1927,213600,143.3576
1929,214080,141.2778
1931,214560,156.8002
1934,215040,143.926
1936,215520,166.1314
1938,216000,128.7029
1940,216480,147.2906
1942,216960,141.1361
1944,217440,168.6256
1946,217920,146.4222
1948,218400,155.1281
1950,218880,151.0113
1952,219360,160.0128
1954,219840,159.9099
1956,220320,145.7117
1958,220800,104.6908
1961,221280,94.3327
1963,221760,133.9363
1965,222240,149.7621
1967,222720,156.0856
1969,223200,154.1965
1971,223680,156.4482
1973,224160,130.3844
1975,224640,168.481
1977,225120,140.2532
1979,225600,123.5169
1981,226080,162.641
1983,226560,157.4322
1985,227040,160.9757
1987,227520,160.9213
1990,228000,142.2267
1992,228480,143.6563
1994,228960,161.9437
1996,229440,103.5962
1998,229920,164.4791
2000,230400,158.319
2002,230880,145.1466
2004,231360,161.5682
2006,231840,154.8249
2008,232320,147.5342
2010,232800,128.7865
2013,233280,106.3256
2015,233760,160.7467
2017,234240,166.7572
2019,234720,139.0707
2021,235200,155.2523
2023,235680,152.8471
2025,236160,122.36
2027,236640,160.0293
2029,237120,148.2992
2032,237600,112.7397
2034,238080,156.6323
2036,238560,140.7558
2038,239040,158.2269
2041,239520,98.526
2043,240000,136.8753
2045,240480,151.6136
2047,240960,104.2933
2049,241440,156.3162
2051,241920,148.3336
2053,242400,148.877
2055,242880,150.1296
2057,243360,155.8364
2060,243840,129.5535
2062,244320,91.4301
2064,244800,149.4825
2067,245280,100.8826
2069,245760,151.0077
2071,246240,155.0648
2073,246720,138.1547
2075,247200,140.7308
2077,247680,154.5997
2079,248160,146.8952
2082,248640,121.8166
2084,249120,148.612
2086,249600,152.0099
2088,250080,144.0283
2090,250560,147.384
2092,251040,137.626
2094,251520,151.6648
2096,252000,155.3072
2098,252480,155.7898
2100,252960,149.3608
2102,253440,154.2114
2104,253920,151.1333
2106,254400,145.9126
2108,254880,151.1244
2110,255360,157.6345
2112,255840,151.655
2114,256320,146.7579
2116,256800,156.363
2118,257280,148.448
2120,257760,153.0632
2122,258240,153.5898
2124,258720,150.1621
2126,259200,141.7804
2128,259680,157.9449
2130,260160,148.1562
2132,260640,131.0043
2134,261120,150.1286
2136,261600,146.766
2138,262080,158.5237
2140,262560,160.6931
2142,263040,150.0029
2144,263520,154.692
2146,264000,130.5907
2148,264480,156.4294
2150,264960,154.5694
2152,265440,144.3606
2154,265920,155.8251
2156,266400,158.8587
2158,266880,152.1369
2160,267360,130.4705
2162,267840,161.0654
2164,268320,152.2973
2166,268800,153.9689
2168,269280,154.3056
2170,269760,161.4574
2172,270240,159.5287
2174,270720,143.0747
2176,271200,157.8551
2178,271680,151.8464
2180,272160,146.9853
2182,272640,152.5675
2184,273120,154.6687
2186,273600,157.5231
2188,274080,153.5962
2190,274560,149.2119
2192,275040,149.0801
2194,275520,157.5828
2196,276000,152.2678
2198,276480,155.1036
2200,276960,164.4188
2202,277440,162.2869
2204,277920,158.5055
2206,278400,156.1968
2208,278880,152.7685
2210,279360,157.5099
2212,279840,158.8792
2214,280320,154.2358
2216,280800,154.8791
2218,281280,156.9431
2220,281760,154.5428
2222,282240,160.1028
2224,282720,165.5118
2226,283200,162.3288
2228,283680,144.7617
2230,284160,164.1471
2232,284640,158.5561
2234,285120,156.5385
2236,285600,161.9541
2238,286080,163.7317
2240,286560,158.4947
2242,287040,156.143
2244,287520,153.1559
2246,288000,159.1469
2248,288480,151.9154
2251,288960,145.6834
2253,289440,152.23
2255,289920,163.83
2257,290400,163.8027
2259,290880,157.8783
2261,291360,159.3163
2263,291840,151.2007
2265,292320,163.8425
2267,292800,161.9102
2269,293280,150.0426
2271,293760,158.1126
2273,294240,166.0706
2275,294720,160.4632
2277,295200,161.4014
2279,295680,157.3268
2281,296160,161.566
2283,296640,166.4021
2285,297120,165.8272
2287,297600,160.2844
2289,298080,160.1284
2291,298560,153.4253
2293,299040,157.6086
2295,299520,158.6212
2297,300000,164.5549
2299,300480,166.7148
2301,300960,162.2859
2303,301440,161.2448
2305,301920,169.2468
2307,302400,162.2409
2309,302880,161.7581
2311,303360,149.108
2313,303840,158.9683
2315,304320,160.7887
2317,304800,115.1796
2319,305280,153.2014
2321,305760,164.772
2323,306240,153.9309
2325,306720,156.7391
2327,307200,164.064
2329,307680,161.1202
2331,308160,174.6368
2333,308640,167.2162
2335,309120,170.5124
2337,309600,165.4498
2339,310080,172.9314
2341,310560,158.8414
2343,311040,167.3883
2345,311520,174.6278
2347,312000,167.4257
2349,312480,171.0785
2351,312960,170.883
2353,313440,166.0699
2356,313920,114.5464
2358,314400,167.1502
2360,314880,167.3605
2362,315360,165.2767
2364,315840,170.4418
2366,316320,173.5812
2368,316800,173.9296
2370,317280,167.7189
2372,317760,171.3131
2374,318240,169.1633
2378,318720,99.6616
2380,319200,167.1857
2383,319680,93.757
2385,320160,164.0969
2388,320640,113.4078
2390,321120,171.8822
2392,321600,173.2832
2394,322080,169.8347
2396,322560,169.0975
2398,323040,164.895
2400,323520,91.2625
2402,324000,174.004
2404,324480,171.4146
2406,324960,172.985
2408,325440,163.4587
2411,325920,159.3592
2413,326400,172.2269
2415,326880,171.4311
2417,327360,169.084
2419,327840,174.106
2421,328320,160.6162
2423,328800,169.026
2425,329280,171.0581
2427,329760,176.2546
2429,330240,163.8442
2431,330720,166.9768
2433,331200,170.4212
2435,331680,175.8032
2437,332160,174.3732
2439,332640,168.729
2441,333120,171.4586
2443,333600,171.5076
2445,334080,174.3286
2447,334560,173.2788
2449,335040,167.1925
2451,335520,164.9369
2453,336000,173.1489
2455,336480,162.4843
2457,336960,163.9865
2459,337440,179.0762
2461,337920,180.5629
2463,338400,172.3446
2465,338880,175.5021
2467,339360,171.3915
2469,339840,104.9286
2472,340320,148.5246
2474,340800,169.8854
2476,341280,169.2322
2478,341760,163.4131
2480,342240,168.4837
2482,342720,173.9036
2484,343200,173.9106
2486,343680,175.6648
2488,344160,170.6071
2490,344640,175.4961
2492,345120,174.3909
2494,345600,114.9565
2496,346080,177.0749
2498,346560,171.7111
2500,347040,174.2136
2502,347520,169.087
2504,348000,174.8506
2506,348480,166.9562
2508,348960,182.2559
2510,349440,170.5424
2512,349920,177.6628
2514,350400,181.7665
2516,350880,173.7598
2518,351360,152.9009
2520,351840,166.1371
2522,352320,166.1011
2524,352800,170.675
2526,353280,169.6512
2528,353760,177.9086
2530,354240,176.8635
2532,354720,169.6994
2534,355200,170.2976
2536,355680,137.4843
2538,356160,174.5503
2540,356640,159.9642
2542,357120,169.4481
2544,357600,172.9817
2546,358080,167.9578
2549,358560,130.2366
2551,359040,172.6123
2553,359520,167.047
2555,360000,170.2357
2558,360480,118.1091
2560,360960,105.5325
2562,361440,169.2901
2564,361920,162.7704
2566,362400,166.5281
2568,362880,167.2542
2570,363360,172.1545
2572,363840,169.3771
2575,364320,123.1409
2577,364800,170.0061
2579,365280,171.5787
2581,365760,162.5914
2583,366240,133.559
2585,366720,171.5769
2587,367200,175.133
2589,367680,168.9359
2591,368160,177.6902
2593,368640,169.8237
2595,369120,170.4231
2597,369600,172.5108
2599,370080,169.9696
2601,370560,164.48
2603,371040,153.3414
2605,371520,168.452
2607,372000,172.0295
2609,372480,168.3606
2611,372960,166.9162
2613,373440,169.1903
2616,373920,136.7543
2618,374400,163.6086
2620,374880,169.0035
2622,375360,169.6837
2624,375840,165.722
2626,376320,172.9321
2628,376800,168.5319
2630,377280,115.2046
2632,377760,168.5444
2634,378240,169.4314
2636,378720,172.5065
2639,379200,119.416
2641,379680,165.8734
2643,380160,170.3709
2645,380640,169.6757
2647,381120,169.5136
2649,381600,166.4708
2651,382080,164.1852
2653,382560,167.169
2656,383040,100.8909
2658,383520,167.8353
2660,384000,169.7223
2662,384480,164.7537
2664,384960,167.8745
2667,385440,127.7339
2669,385920,174.9964
2671,386400,173.0226
2673,386880,168.72
2675,387360,168.8088
2677,387840,160.7186
2679,388320,170.3855
2681,388800,170.7397
2683,389280,173.2455
2685,389760,163.0819
2687,390240,171.4924
2689,390720,171.2073
2691,391200,140.8713
2693,391680,176.1809
2695,392160,166.5007
2697,392640,170.7704
2699,393120,165.5342
2701,393600,172.2297
2703,394080,174.2014
2705,394560,172.6572
2707,395040,171.4947
2709,395520,177.6374
2711,396000,174.7278
2713,396480,138.1658
2715,396960,167.7872
2717,397440,166.3977
2719,397920,162.0574
2721,398400,174.8923
2724,398880,142.5379
2726,399360,169.909
2728,399840,173.9899
2730,400320,169.5127
2733,400800,62.2752
2735,401280,170.9985
2737,401760,164.9531
2740,402240,109.3156
2742,402720,169.046
2744,403200,167.8776
2746,403680,148.7349
2748,404160,172.9494
2750,404640,171.9277
2752,405120,168.8786
2754,405600,167.1643
2756,406080,169.3755
2758,406560,167.9257
2760,407040,171.5084
2763,407520,118.4772
2765,408000,169.9746
2767,408480,172.4909
2769,408960,175.3536
2771,409440,170.8365
2774,409920,118.0391
2776,410400,163.7594
2778,410880,164.8822
2780,411360,170.4365
2782,411840,172.0166
2784,412320,173.653
2786,412800,169.5136
2788,413280,162.0019
2790,413760,174.0311
2792,414240,172.3166
2794,414720,169.5518
2796,415200,171.8789
2798,415680,170.4409
2800,416160,171.7558
2802,416640,167.3981
2804,417120,165.3933
2806,417600,171.5425
2808,418080,170.5898
2810,418560,168.388
2813,419040,99.9178
2815,419520,165.9015
2817,420000,171.2979
2819,420480,169.3526
2821,420960,126.4925
2823,421440,169.1856
2825,421920,155.7068
2828,422400,111.457
2830,422880,170.943
2832,423360,130.629
2834,423840,166.08
2836,424320,173.2268
2838,424800,171.3084
2840,425280,175.2707
2842,425760,169.9079
2844,426240,165.463
2846,426720,172.4456
2848,427200,171.9451
2850,427680,165.1449
2852,428160,173.4803
2854,428640,176.1679
2856,429120,170.7658
2859,429600,116.8045
2861,430080,164.8826
2863,430560,176.4147
2865,431040,170.0985
2867,431520,166.7337
2869,432000,172.5668
2872,432480,162.7812
2874,432960,166.8009
2876,433440,104.8515
2878,433920,171.3035
2880,434400,176.1472
2882,434880,172.4084
2884,435360,172.6701
2886,435840,167.7869
2888,436320,175.3954
2890,436800,167.9117
2892,437280,139.0512
2894,437760,163.7623
2896,438240,170.8634
2898,438720,165.0696
2900,439200,169.4799
2903,439680,166.8493
2905,440160,171.7103
2907,440640,125.9915
2909,441120,165.6532
2911,441600,169.0182
2913,442080,157.6296
2915,442560,158.652
2917,443040,165.0193
2919,443520,125.5032
2921,444000,167.339
2923,444480,168.6682
2925,444960,165.4458
2927,445440,168.7975
2929,445920,169.1555
2931,446400,163.3035
2934,446880,148.9369
2936,447360,165.5956
2938,447840,163.4673
2940,448320,173.1323
2942,448800,159.5625
2944,449280,157.5578
2946,449760,155.6653
2948,450240,162.5585
2951,450720,70.7611
2954,451200,112.8053
2956,451680,165.2815
2959,452160,54.2653
2963,452640,95.0094
2965,453120,160.8179
2967,453600,168.2075
2969,454080,166.496
2971,454560,162.6867
2973,455040,131.1215
2975,455520,163.8012
2977,456000,165.767
2980,456480,132.5662
2982,456960,88.4901
2984,457440,169.1678
2986,457920,174.2881
2988,458400,147.0573
2990,458880,161.2032
2993,459360,102.5061
2995,459840,159.7781
2997,460320,163.6406
2999,460800,159.0516
3001,461280,159.8565
3003,461760,168.7089
3005,462240,170.7866
3007,462720,167.8504
3009,463200,166.9703
3011,463680,155.6375
3013,464160,163.0147
3015,464640,169.9849
3017,465120,169.4512
3021,465600,95.1688
3023,466080,165.018
3025,466560,158.3432
3028,467040,119.0289
3030,467520,146.6414
3032,468000,168.2969
3034,468480,167.1512
3036,468960,161.8402
3038,469440,167.8491
3040,469920,172.5174
3042,470400,169.6725
3044,470880,167.2263
3046,471360,161.036
3048,471840,173.5325
3050,472320,165.0743
3052,472800,176.2985
3054,473280,117.3269
3056,473760,164.2789
3058,474240,165.3361
3060,474720,171.4727
3062,475200,151.0327
3064,475680,157.7041
3066,476160,172.6182
3068,476640,155.6038
3070,477120,165.9805
3073,477600,135.7649
3075,478080,168.3227
3077,478560,136.5623
3079,479040,161.898
3081,479520,139.0211
3084,480000,141.1168
3086,480480,164.9215
3088,480960,172.084
3090,481440,170.649
3092,481920,128.7742
3094,482400,172.9067
3096,482880,164.8506
3098,483360,171.8538
3100,483840,163.2011
3102,484320,170.0899
3104,484800,166.3844
3106,485280,164.2296
3109,485760,107.243
3112,486240,123.0435
3114,486720,165.5779
3116,487200,147.3284
3118,487680,164.1591
3120,488160,162.9139
3122,488640,165.1956
3124,489120,164.8582
3126,489600,166.2438
3128,490080,164.457
3130,490560,164.8011
3132,491040,160.1682
3134,491520,163.1666
3136,492000,169.5488
3138,492480,166.8298
3140,492960,162.1771
3142,493440,115.4086
3144,493920,162.9017
3146,494400,173.0562
3148,494880,169.3666
3150,495360,158.0189
3153,495840,133.8373
3155,496320,167.2281
3157,496800,164.0374
3159,497280,152.2313
3161,497760,164.0851
3163,498240,160.9968
3165,498720,162.3341
3167,499200,168.64
3169,499680,167.3466
3171,500160,156.7971
3173,500640,166.4686
3175,501120,163.9115
3177,501600,154.3299
3179,502080,162.5732
3181,502560,109.5819
3183,503040,163.97
3185,503520,143.0885
3187,504000,172.278
3189,504480,161.5224
3191,504960,158.6875
3193,505440,158.2407
3195,505920,167.3557
3197,506400,163.6611
3199,506880,169.3687
3201,507360,157.1421
3203,507840,168.3827
3206,508320,114.0024
3208,508800,166.9306
3210,509280,151.2203
3212,509760,166.7962
3214,510240,167.9942
3216,510720,168.8409
3218,511200,166.1728
3220,511680,168.5423
3222,512160,165.4415
3224,512640,170.0534
3226,513120,164.8139
3228,513600,170.761
3231,514080,135.1057
3233,514560,164.5397
3235,515040,168.1373
3238,515520,115.7532
3240,516000,167.8297
3242,516480,171.4986
3244,516960,174.5429
3246,517440,169.9086
3248,517920,177.1036
3250,518400,167.1121
3253,518880,68.7572
3255,519360,171.8536
